workerid,trial_type,response,error,order,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.condition,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,Answer.time_in_minutes,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,reward,hitid
82,"""one_slider""",0.18,NA,5,"""prime""","""mail""","""english""","""1""","""Female""","""26""","""no""","""no idea""","""Yes""","""no""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",82,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""37U1UTWH9WLZJ4HXV706OKTWY9F8R6""","""Thu Jun 21 11:25:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:57 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:57 CDT 2018""","""1.6353833333333334""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
82,"""one_slider""",0.22,NA,6,"""prime""","""dealership""","""english""","""1""","""Female""","""26""","""no""","""no idea""","""Yes""","""no""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",82,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""37U1UTWH9WLZJ4HXV706OKTWY9F8R6""","""Thu Jun 21 11:25:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:57 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:57 CDT 2018""","""1.6353833333333334""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
82,"""one_slider""",0.56,NA,7,"""crit""","""inherit""","""english""","""1""","""Female""","""26""","""no""","""no idea""","""Yes""","""no""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",82,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_either\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""37U1UTWH9WLZJ4HXV706OKTWY9F8R6""","""Thu Jun 21 11:25:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:57 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:57 CDT 2018""","""1.6353833333333334""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
83,"""practice_trial""",0.02,false,1,"""filler""","""low_right""","""English""","""1""","""Female""","""70""","""Not yet""","""Yes""","""Yes""","""Yes""","""2""","""Linux""",600,960,"""Chrome""","""""","""90""",83,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M23Y66PO36OG5YMHH3DUG21EG7S6R""","""Thu Jun 21 11:23:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:59 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:59 CDT 2018""","""3.5275""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
83,"""practice_trial""",0.95,false,2,"""filler""","""high_right""","""English""","""1""","""Female""","""70""","""Not yet""","""Yes""","""Yes""","""Yes""","""2""","""Linux""",600,960,"""Chrome""","""""","""90""",83,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M23Y66PO36OG5YMHH3DUG21EG7S6R""","""Thu Jun 21 11:23:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:59 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:59 CDT 2018""","""3.5275""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
83,"""one_slider""",0.98,NA,3,"""prime""","""mail""","""English""","""1""","""Female""","""70""","""Not yet""","""Yes""","""Yes""","""Yes""","""2""","""Linux""",600,960,"""Chrome""","""""","""90""",83,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M23Y66PO36OG5YMHH3DUG21EG7S6R""","""Thu Jun 21 11:23:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:59 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:59 CDT 2018""","""3.5275""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
83,"""one_slider""",0.96,NA,4,"""prime""","""party""","""English""","""1""","""Female""","""70""","""Not yet""","""Yes""","""Yes""","""Yes""","""2""","""Linux""",600,960,"""Chrome""","""""","""90""",83,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M23Y66PO36OG5YMHH3DUG21EG7S6R""","""Thu Jun 21 11:23:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:59 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:59 CDT 2018""","""3.5275""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
83,"""one_slider""",0.99,NA,5,"""prime""","""dealership""","""English""","""1""","""Female""","""70""","""Not yet""","""Yes""","""Yes""","""Yes""","""2""","""Linux""",600,960,"""Chrome""","""""","""90""",83,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M23Y66PO36OG5YMHH3DUG21EG7S6R""","""Thu Jun 21 11:23:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:59 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:59 CDT 2018""","""3.5275""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
83,"""one_slider""",0.98,NA,6,"""prime""","""birthday""","""English""","""1""","""Female""","""70""","""Not yet""","""Yes""","""Yes""","""Yes""","""2""","""Linux""",600,960,"""Chrome""","""""","""90""",83,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M23Y66PO36OG5YMHH3DUG21EG7S6R""","""Thu Jun 21 11:23:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:59 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:59 CDT 2018""","""3.5275""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
83,"""one_slider""",0.98,NA,7,"""crit""","""inherit""","""English""","""1""","""Female""","""70""","""Not yet""","""Yes""","""Yes""","""Yes""","""2""","""Linux""",600,960,"""Chrome""","""""","""90""",83,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:07:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M23Y66PO36OG5YMHH3DUG21EG7S6R""","""Thu Jun 21 11:23:17 CDT 2018""","""0""","""90""","""Thu Jun 21 11:26:59 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:06:59 CDT 2018""","""3.5275""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
84,"""practice_trial""",0.15,true,1,"""filler""","""low_right""","""English""","""1""","""Male""","""32""","""no""","""not sure""","""Yes""","""yes""","""1""","""Windows""",576,1025,"""Firefox""","""""","""90""",84,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:09:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33CID57105S2F9GEE68EBRCMCVU3LF""","""Thu Jun 21 11:07:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:28:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:08:12 CDT 2018""","""2.7437""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
84,"""practice_trial""",0.88,false,2,"""filler""","""high_right""","""English""","""1""","""Male""","""32""","""no""","""not sure""","""Yes""","""yes""","""1""","""Windows""",576,1025,"""Firefox""","""""","""90""",84,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:09:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33CID57105S2F9GEE68EBRCMCVU3LF""","""Thu Jun 21 11:07:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:28:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:08:12 CDT 2018""","""2.7437""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
84,"""one_slider""",0.83,NA,3,"""prime""","""dealership""","""English""","""1""","""Male""","""32""","""no""","""not sure""","""Yes""","""yes""","""1""","""Windows""",576,1025,"""Firefox""","""""","""90""",84,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:09:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33CID57105S2F9GEE68EBRCMCVU3LF""","""Thu Jun 21 11:07:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:28:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:08:12 CDT 2018""","""2.7437""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
84,"""one_slider""",0.79,NA,4,"""prime""","""mail""","""English""","""1""","""Male""","""32""","""no""","""not sure""","""Yes""","""yes""","""1""","""Windows""",576,1025,"""Firefox""","""""","""90""",84,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:09:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33CID57105S2F9GEE68EBRCMCVU3LF""","""Thu Jun 21 11:07:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:28:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:08:12 CDT 2018""","""2.7437""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
84,"""one_slider""",0.8,NA,5,"""prime""","""birthday""","""English""","""1""","""Male""","""32""","""no""","""not sure""","""Yes""","""yes""","""1""","""Windows""",576,1025,"""Firefox""","""""","""90""",84,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:09:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33CID57105S2F9GEE68EBRCMCVU3LF""","""Thu Jun 21 11:07:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:28:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:08:12 CDT 2018""","""2.7437""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
84,"""one_slider""",0.2,NA,6,"""prime""","""party""","""English""","""1""","""Male""","""32""","""no""","""not sure""","""Yes""","""yes""","""1""","""Windows""",576,1025,"""Firefox""","""""","""90""",84,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:09:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33CID57105S2F9GEE68EBRCMCVU3LF""","""Thu Jun 21 11:07:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:28:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:08:12 CDT 2018""","""2.7437""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
84,"""one_slider""",0.25,NA,7,"""crit""","""inherit""","""English""","""1""","""Male""","""32""","""no""","""not sure""","""Yes""","""yes""","""1""","""Windows""",576,1025,"""Firefox""","""""","""90""",84,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:09:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""33CID57105S2F9GEE68EBRCMCVU3LF""","""Thu Jun 21 11:07:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:28:12 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:08:12 CDT 2018""","""2.7437""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
85,"""practice_trial""",0,false,1,"""filler""","""low_right""","""english""","""1""","""Female""","""32""","""none""","""language comprehension and inference""","""Yes""","""0.20""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",85,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""384PI804XT0T2UC7FSNWLFSA1DMS0R""","""Thu Jun 21 11:27:20 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:08 CDT 2018""","""1.7099666666666666""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
85,"""practice_trial""",0.99,false,2,"""filler""","""high_right""","""english""","""1""","""Female""","""32""","""none""","""language comprehension and inference""","""Yes""","""0.20""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",85,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""384PI804XT0T2UC7FSNWLFSA1DMS0R""","""Thu Jun 21 11:27:20 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:08 CDT 2018""","""1.7099666666666666""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
85,"""one_slider""",0.87,NA,3,"""prime""","""mail""","""english""","""1""","""Female""","""32""","""none""","""language comprehension and inference""","""Yes""","""0.20""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",85,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""384PI804XT0T2UC7FSNWLFSA1DMS0R""","""Thu Jun 21 11:27:20 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:08 CDT 2018""","""1.7099666666666666""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
85,"""one_slider""",0.98,NA,4,"""prime""","""birthday""","""english""","""1""","""Female""","""32""","""none""","""language comprehension and inference""","""Yes""","""0.20""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",85,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""384PI804XT0T2UC7FSNWLFSA1DMS0R""","""Thu Jun 21 11:27:20 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:08 CDT 2018""","""1.7099666666666666""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
85,"""one_slider""",1,NA,5,"""prime""","""dealership""","""english""","""1""","""Female""","""32""","""none""","""language comprehension and inference""","""Yes""","""0.20""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",85,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""384PI804XT0T2UC7FSNWLFSA1DMS0R""","""Thu Jun 21 11:27:20 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:08 CDT 2018""","""1.7099666666666666""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
85,"""one_slider""",1,NA,6,"""prime""","""party""","""english""","""1""","""Female""","""32""","""none""","""language comprehension and inference""","""Yes""","""0.20""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",85,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""384PI804XT0T2UC7FSNWLFSA1DMS0R""","""Thu Jun 21 11:27:20 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:08 CDT 2018""","""1.7099666666666666""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
85,"""one_slider""",0.01,NA,7,"""crit""","""inherit""","""english""","""1""","""Female""","""32""","""none""","""language comprehension and inference""","""Yes""","""0.20""","""3""","""Windows""",768,1366,"""Chrome""","""""","""90""",85,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_and\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""384PI804XT0T2UC7FSNWLFSA1DMS0R""","""Thu Jun 21 11:27:20 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:08 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:08 CDT 2018""","""1.7099666666666666""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
86,"""practice_trial""",0,true,1,"""filler""","""low_right""","""english""","""2""","""Female""","""32""","""no""","""how one word cand change the meaning of something someone is saying""","""Yes""","""yes""","""2""","""Windows""",864,1536,"""Chrome""","""""","""90""",86,"""Thu Jun 21 10:57:35 CDT 2018""","""\""orprime_notboth\""""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O0SQZVJN6SW6EKV03YM12E54MR7C""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Fri Jun 22 04:10:00 CDT 2018""","""[]""","""""","""Approved""","""Sat Jul 21 10:57:35 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3ZSY5X72NYA24W4D2OP2L6JWDEIROR""","""Thu Jun 21 11:22:50 CDT 2018""","""0""","""90""","""Thu Jun 21 11:29:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Jun 22 04:09:15 CDT 2018""","""4.49465""","""Reviewable""","""60000""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""""","""$0.20""","""39O0SQZVJN6SW6EKV03YM12E54MR7C"""
