"","workerid","trial_type","type","response","id","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.catch_trials","Answer.condition","Answer.time_in_minutes"
"521",74,"""one_slider""","""filler""",0.42,1,"""english""","""1""","""Male""","""24""","""no""","""I THINK IT WAS  ABOUT THE LINGUISTICS TEST""","""Yes""","""50""","""3""","""Linux""",768,1368,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3QECW5O0KI0TC1BN1YYYCFKN9185TU""",74,"""Approved""","""Sat May 19 00:28:51 PDT 2018""","""Fri May 18 07:46:22 PDT 2018""","""Fri May 18 07:48:51 PDT 2018""","""Sat May 19 00:28:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.2362333333333333"""
"522",74,"""one_slider""","""prime""",0.43,3,"""english""","""1""","""Male""","""24""","""no""","""I THINK IT WAS  ABOUT THE LINGUISTICS TEST""","""Yes""","""50""","""3""","""Linux""",768,1368,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3QECW5O0KI0TC1BN1YYYCFKN9185TU""",74,"""Approved""","""Sat May 19 00:28:51 PDT 2018""","""Fri May 18 07:46:22 PDT 2018""","""Fri May 18 07:48:51 PDT 2018""","""Sat May 19 00:28:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.2362333333333333"""
"523",74,"""one_slider""","""prime""",0.42,1,"""english""","""1""","""Male""","""24""","""no""","""I THINK IT WAS  ABOUT THE LINGUISTICS TEST""","""Yes""","""50""","""3""","""Linux""",768,1368,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3QECW5O0KI0TC1BN1YYYCFKN9185TU""",74,"""Approved""","""Sat May 19 00:28:51 PDT 2018""","""Fri May 18 07:46:22 PDT 2018""","""Fri May 18 07:48:51 PDT 2018""","""Sat May 19 00:28:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.2362333333333333"""
"524",74,"""one_slider""","""prime""",0.42,2,"""english""","""1""","""Male""","""24""","""no""","""I THINK IT WAS  ABOUT THE LINGUISTICS TEST""","""Yes""","""50""","""3""","""Linux""",768,1368,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3QECW5O0KI0TC1BN1YYYCFKN9185TU""",74,"""Approved""","""Sat May 19 00:28:51 PDT 2018""","""Fri May 18 07:46:22 PDT 2018""","""Fri May 18 07:48:51 PDT 2018""","""Sat May 19 00:28:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.2362333333333333"""
"525",74,"""one_slider""","""crit""",0.42,1,"""english""","""1""","""Male""","""24""","""no""","""I THINK IT WAS  ABOUT THE LINGUISTICS TEST""","""Yes""","""50""","""3""","""Linux""",768,1368,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3QECW5O0KI0TC1BN1YYYCFKN9185TU""",74,"""Approved""","""Sat May 19 00:28:51 PDT 2018""","""Fri May 18 07:46:22 PDT 2018""","""Fri May 18 07:48:51 PDT 2018""","""Sat May 19 00:28:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""2.2362333333333333"""
"526",75,"""one_slider""","""filler""",0.93,2,"""English""","""1""","""Female""","""43""","""n/a""","""I don&quotechart know.""","""Yes""",""".30""","""2""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30LB5CDZND9Q36YLAKH4H8PDDPK0ZL""",75,"""Approved""","""Sat May 19 00:36:52 PDT 2018""","""Fri May 18 07:54:44 PDT 2018""","""Fri May 18 07:56:52 PDT 2018""","""Sat May 19 00:36:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0506333333333333"""
"527",75,"""one_slider""","""prime""",0.99,4,"""English""","""1""","""Female""","""43""","""n/a""","""I don&quotechart know.""","""Yes""",""".30""","""2""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30LB5CDZND9Q36YLAKH4H8PDDPK0ZL""",75,"""Approved""","""Sat May 19 00:36:52 PDT 2018""","""Fri May 18 07:54:44 PDT 2018""","""Fri May 18 07:56:52 PDT 2018""","""Sat May 19 00:36:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0506333333333333"""
"528",75,"""one_slider""","""prime""",1,1,"""English""","""1""","""Female""","""43""","""n/a""","""I don&quotechart know.""","""Yes""",""".30""","""2""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30LB5CDZND9Q36YLAKH4H8PDDPK0ZL""",75,"""Approved""","""Sat May 19 00:36:52 PDT 2018""","""Fri May 18 07:54:44 PDT 2018""","""Fri May 18 07:56:52 PDT 2018""","""Sat May 19 00:36:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0506333333333333"""
"529",75,"""one_slider""","""prime""",0.99,3,"""English""","""1""","""Female""","""43""","""n/a""","""I don&quotechart know.""","""Yes""",""".30""","""2""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30LB5CDZND9Q36YLAKH4H8PDDPK0ZL""",75,"""Approved""","""Sat May 19 00:36:52 PDT 2018""","""Fri May 18 07:54:44 PDT 2018""","""Fri May 18 07:56:52 PDT 2018""","""Sat May 19 00:36:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0506333333333333"""
"530",75,"""one_slider""","""filler""",0.08,1,"""English""","""1""","""Female""","""43""","""n/a""","""I don&quotechart know.""","""Yes""",""".30""","""2""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30LB5CDZND9Q36YLAKH4H8PDDPK0ZL""",75,"""Approved""","""Sat May 19 00:36:52 PDT 2018""","""Fri May 18 07:54:44 PDT 2018""","""Fri May 18 07:56:52 PDT 2018""","""Sat May 19 00:36:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0506333333333333"""
"531",75,"""one_slider""","""prime""",0.99,2,"""English""","""1""","""Female""","""43""","""n/a""","""I don&quotechart know.""","""Yes""",""".30""","""2""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30LB5CDZND9Q36YLAKH4H8PDDPK0ZL""",75,"""Approved""","""Sat May 19 00:36:52 PDT 2018""","""Fri May 18 07:54:44 PDT 2018""","""Fri May 18 07:56:52 PDT 2018""","""Sat May 19 00:36:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0506333333333333"""
"532",75,"""one_slider""","""crit""",0.91,1,"""English""","""1""","""Female""","""43""","""n/a""","""I don&quotechart know.""","""Yes""",""".30""","""2""","""Mac""",800,1280,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30LB5CDZND9Q36YLAKH4H8PDDPK0ZL""",75,"""Approved""","""Sat May 19 00:36:52 PDT 2018""","""Fri May 18 07:54:44 PDT 2018""","""Fri May 18 07:56:52 PDT 2018""","""Sat May 19 00:36:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0506333333333333"""
"533",76,"""one_slider""","""filler""",0.12,2,"""English""","""1""","""Female""","""44""","""No""","""I&quotecharm not sure.""","""Yes""","""$.50""","""4""","""Windows""",900,1600,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3H7XDTSHKDQJKF41DZM03WIB344WGT""",76,"""Approved""","""Sat May 19 00:36:57 PDT 2018""","""Fri May 18 07:55:04 PDT 2018""","""Fri May 18 07:56:57 PDT 2018""","""Sat May 19 00:37:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.8161"""
"534",76,"""one_slider""","""prime""",0.14,4,"""English""","""1""","""Female""","""44""","""No""","""I&quotecharm not sure.""","""Yes""","""$.50""","""4""","""Windows""",900,1600,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3H7XDTSHKDQJKF41DZM03WIB344WGT""",76,"""Approved""","""Sat May 19 00:36:57 PDT 2018""","""Fri May 18 07:55:04 PDT 2018""","""Fri May 18 07:56:57 PDT 2018""","""Sat May 19 00:37:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.8161"""
"535",76,"""one_slider""","""prime""",0.07,1,"""English""","""1""","""Female""","""44""","""No""","""I&quotecharm not sure.""","""Yes""","""$.50""","""4""","""Windows""",900,1600,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3H7XDTSHKDQJKF41DZM03WIB344WGT""",76,"""Approved""","""Sat May 19 00:36:57 PDT 2018""","""Fri May 18 07:55:04 PDT 2018""","""Fri May 18 07:56:57 PDT 2018""","""Sat May 19 00:37:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.8161"""
"536",76,"""one_slider""","""filler""",0.11,1,"""English""","""1""","""Female""","""44""","""No""","""I&quotecharm not sure.""","""Yes""","""$.50""","""4""","""Windows""",900,1600,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3H7XDTSHKDQJKF41DZM03WIB344WGT""",76,"""Approved""","""Sat May 19 00:36:57 PDT 2018""","""Fri May 18 07:55:04 PDT 2018""","""Fri May 18 07:56:57 PDT 2018""","""Sat May 19 00:37:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.8161"""
"537",76,"""one_slider""","""prime""",0.69,2,"""English""","""1""","""Female""","""44""","""No""","""I&quotecharm not sure.""","""Yes""","""$.50""","""4""","""Windows""",900,1600,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3H7XDTSHKDQJKF41DZM03WIB344WGT""",76,"""Approved""","""Sat May 19 00:36:57 PDT 2018""","""Fri May 18 07:55:04 PDT 2018""","""Fri May 18 07:56:57 PDT 2018""","""Sat May 19 00:37:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.8161"""
"538",76,"""one_slider""","""prime""",0.74,3,"""English""","""1""","""Female""","""44""","""No""","""I&quotecharm not sure.""","""Yes""","""$.50""","""4""","""Windows""",900,1600,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3H7XDTSHKDQJKF41DZM03WIB344WGT""",76,"""Approved""","""Sat May 19 00:36:57 PDT 2018""","""Fri May 18 07:55:04 PDT 2018""","""Fri May 18 07:56:57 PDT 2018""","""Sat May 19 00:37:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.8161"""
"539",76,"""one_slider""","""crit""",0.84,1,"""English""","""1""","""Female""","""44""","""No""","""I&quotecharm not sure.""","""Yes""","""$.50""","""4""","""Windows""",900,1600,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3H7XDTSHKDQJKF41DZM03WIB344WGT""",76,"""Approved""","""Sat May 19 00:36:57 PDT 2018""","""Fri May 18 07:55:04 PDT 2018""","""Fri May 18 07:56:57 PDT 2018""","""Sat May 19 00:37:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""1.8161"""
"540",77,"""one_slider""","""prime""",1,4,"""english""","""0""","""Male""","""26""","""no""","""I don&quotechart know""","""Yes""","""20""","""3""","""Windows""",540,960,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30MVJZJNHNCIZLHUSUXBMP2GXV1J9V""",77,"""Approved""","""Sat May 19 00:41:32 PDT 2018""","""Fri May 18 07:59:19 PDT 2018""","""Fri May 18 08:01:32 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0939833333333335"""
"541",77,"""one_slider""","""filler""",1,2,"""english""","""0""","""Male""","""26""","""no""","""I don&quotechart know""","""Yes""","""20""","""3""","""Windows""",540,960,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30MVJZJNHNCIZLHUSUXBMP2GXV1J9V""",77,"""Approved""","""Sat May 19 00:41:32 PDT 2018""","""Fri May 18 07:59:19 PDT 2018""","""Fri May 18 08:01:32 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0939833333333335"""
"542",77,"""one_slider""","""filler""",1,1,"""english""","""0""","""Male""","""26""","""no""","""I don&quotechart know""","""Yes""","""20""","""3""","""Windows""",540,960,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30MVJZJNHNCIZLHUSUXBMP2GXV1J9V""",77,"""Approved""","""Sat May 19 00:41:32 PDT 2018""","""Fri May 18 07:59:19 PDT 2018""","""Fri May 18 08:01:32 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0939833333333335"""
"543",77,"""one_slider""","""prime""",1,2,"""english""","""0""","""Male""","""26""","""no""","""I don&quotechart know""","""Yes""","""20""","""3""","""Windows""",540,960,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30MVJZJNHNCIZLHUSUXBMP2GXV1J9V""",77,"""Approved""","""Sat May 19 00:41:32 PDT 2018""","""Fri May 18 07:59:19 PDT 2018""","""Fri May 18 08:01:32 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0939833333333335"""
"544",77,"""one_slider""","""prime""",1,1,"""english""","""0""","""Male""","""26""","""no""","""I don&quotechart know""","""Yes""","""20""","""3""","""Windows""",540,960,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30MVJZJNHNCIZLHUSUXBMP2GXV1J9V""",77,"""Approved""","""Sat May 19 00:41:32 PDT 2018""","""Fri May 18 07:59:19 PDT 2018""","""Fri May 18 08:01:32 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0939833333333335"""
"545",77,"""one_slider""","""prime""",1,3,"""english""","""0""","""Male""","""26""","""no""","""I don&quotechart know""","""Yes""","""20""","""3""","""Windows""",540,960,"""Mozilla""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""30MVJZJNHNCIZLHUSUXBMP2GXV1J9V""",77,"""Approved""","""Sat May 19 00:41:32 PDT 2018""","""Fri May 18 07:59:19 PDT 2018""","""Fri May 18 08:01:32 PDT 2018""","""Sat May 19 00:41:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.0939833333333335"""
